Transmit Power,Stations Receiving,Frequency,Spreading Factor,Bandwidth,Coding Rate,Satellite,Station List
158,3,401.7,11,125,8,FossaSat-2E8,VK4NB-MacChat433-wb_qld_au_tinygs-
158,1,401.7,11,125,8,FossaSat-2E8,MacChat433-
158,1,401.7,11,125,8,FossaSat-2E8,AlbertJenks-
158,5,401.7,11,125,8,FossaSat-2E8,AlbertJenks-TransRights_GS-Rakino-RaglanGround433-SansonFreeWiFi-
158,8,401.7,11,125,8,FossaSat-2E8,MacChat433-wb_qld_au_tinygs-VK2PY_2-VK1BF-Yarrabee-JL_ESL_01-Gladesville_AU_Tiny_GS_2-VK7UTE-
158,2,401.7,11,125,8,FossaSat-2E8,JL_ESL_01-AlbertJenks-
158,1,401.7,11,125,8,FossaSat-2E8,AlbertJenks-
158,12,401.7,11,125,8,FossaSat-2E8,Tomar-IK1WHN-CS7AXO-GroundStation_RIOJA-TXC_CS7AWJ-Burguillos_GS1-3StepLex-EA5IHI-GS_EB2FIZ-JuanTest-Burguillos_GS2-EA5CYA-
158,43,401.7,11,125,8,FossaSat-2E8,M0WVE_433a_dipole-PD7HW_01-G0TFDGS-LX2MT_1-Skydog_1-G8SVU_TINYGS-m0wuk2-G5BBL_LoRa-M0GLU-MANC2-HB9CRE_2-Pembs01-Letterfrack_Weather-GM4EAU_433_b-the_hara-TinyTest678-Kalvin_Leon-F4BBI-IU3POA_2-emfcamp_curiouselectric-banktop-TQM_433-JulseyGS-M0GLU_433_ant_test-G8JFX-F5VMH-DO6TA_GS_HT-Not_Goonhilly-DG1GMY-M0NRD-F6BTP-F8CND_TBeam_430M_1-IW2CLJ_TTGO_430MHz-G8HAM_1-DE_72116_433-CS7AXO-F21467-Barrili2-Burguillos_GS2-IV3IHD_E32-Opendata4all-GS_EB2FIZ-F62766-
158,94,401.7,11,125,8,FossaSat-2E8,DC3YC_TinyGS-PD7HW_01-DJ6OI_430MHZ-SatFeld_70-MET0W1-JD6RO-G0FEA-DB7FS_3-G0PYB-MANC2-BSL_TinyGS-DO6TA_GS_HT-DG5NET_Groundstation-ON3RIP_heltec_station_433-m1evn_tgs-G6LDL_433-M0WVE_433b_moxon-G5BBL_LoRa-G0TFDGS-G8SVU_TINYGS-G8HAM_1-PLIW-Wilton433b-GSSW-M0WVE_433a_dipole-G1VPP_433MHz-DO6GZ_GroundStation_433-ON5CMB_433-G3YJZ-Vyizis-GrangeTinyGS-the_hara-I2WEM_2-TGS_F4ECA-Wilton433a-m0wuk2-EI5IN-G4RHZ_3-F6BTP-nl13974-m0vna-EdinburghSystems_433-Black_GS1-FanThomasWinti-Wilton433-Not_Goonhilly-M0TLJ_2-PI6SHB-Skydog_1-Pembs01-LX2MT_1-GM4EAU_433_b-ArnouvilleF78790-MTGS220-DJ2DS-IU3POA_2-F4AJE-Paulbel-emfcamp_curiouselectric-GM7GAX-M0VWT-DK2DB_2-MW1MDH_TB-MW6EEI_TBEAM-WISeKey-CGNBA1-TinyGsKidderminster-TQM_433-GM8LKL_433b-2E0TXE-M0GLU-DJ2AG_433_GS1-DL1VED_TINYGS-DE5RBVgs_4-M0GLU_433_ant_test-ON7NR-GM8LKL_433a-Opendata4all-F8CND_TBeam_430M_1-DG1EAD-ON5BI-ON1RC_SAT-G8TNU-IW2CLJ_TTGO_430MHz-DG1GMY-AtiStation-M0NRD-DE_72116_433-banktop-DM7RM-G8JFX-IV3IHD_E32-TinyGS_WGC-SlugGS-
158,64,401.7,11,125,8,FossaSat-2E8,DC3YC_TinyGS-VioolGS-G1VPP_433MHz-G0PYB-M0WVE_433a_dipole-DD8PL-CGNBA1-M1FDS-DH6SC_11-DO6TA_GS_HT-G5BBL_LoRa-G8SVU_TINYGS-m0vna-Rockenhausen_DK5WT-G0TFDGS-ON5CMB_433-Vyizis-PLIW-DJ6OI_430MHZ-MTGS220-SlugGS-G0IKV_433Mhz-m1evn_tgs-DF5TTx-G8HAM_1-DL8SEL-G3YJZ-MW6EEI_TBEAM-emfcamp_curiouselectric-M0GLU-Pooh_433-GM8LKL_433a-Avaeya_Villa-G7RIK_433-m0wuk2-TQM_433-GM4EAU_433_b-DJ2AG_433_GS1-M0VWT-OE6EUR13-Not_Goonhilly-M0GLU_433_ant_test-EI5IN-GM8lkl_433f-DSM-DL8HBC_1-banktop-TinyGsKidderminster-FTG443-GM8lkl_433d-2E0TXE-TinyTest678-nl13974-GM7GAX-AtiStation-LX2MT_1-ON5BI-the_hara-G8JFX-DG1GMY-M0NRD-DJ2DS-DE_72116_433-G8TNU-
158,22,401.7,11,125,8,FossaSat-2E8,G8JFX-G0PYB-Boda-JD6RO-franksemi_433mhz-DJ6OI_430MHZ-SA6BXE_1-SA3ARQ-G7RIK_433-mmad-DL2TW-SPORADIC_RA3WRK-HatellGS-DO5MO-DO6TA_GS_HT-SM5YZB_dev-m1evn_tgs-ES8TJM_GS-PLIW-GM4EAU_433_b-SNFinspired2023-DJ2DS-
158,32,401.7,11,125,8,FossaSat-2E8,SM5RBJ_4-JD6RO-DL8HBC_1-G4RHZ_3-G0TFDGS-G8SVU_TINYGS-G6LDL_433-DL2TW-GM4IUS_433-DL2LUX-DD6UBW-m0wuk2-SP2JP_12-DJ2DS-DF1XC_TinyGS-G7RIK_433-13TH769_433-GM8LKL_433a-M0NRD-DJ6OI_430MHZ-GM4EAU_433_b-GM8LKL_433b-TinyGsKidderminster-Hemingford_01-SM5RBJ_400MHZ-DO5MO-SM5YZB_dev-GM7GAX-banktop-PLIW-AtiStation-SNFinspired2023-
158,2,401.7,11,125,8,FossaSat-2E8,IV3IHD_E32-Burguillos_GS2-
158,24,401.7,11,125,8,FossaSat-2E8,DL2IE-IW2CLJ_Custom_433MHz-IU6HMO-IK4JPO-IU1BOT-OE7SPI-TGS_F4ECA-F4BBI-IT9AOO-YT1XN-IU3POA_2-IZ7BOJ-S56G-Iapetos-IV3IHD_E32-IW3IPS-IZ1HMT-IW2LSI_TTG0433e-Iapetos433-IW2LSI_TTG0433c-IW2LSI_LILYGO433-AtiStation-Barrili2-F62766-
158,27,401.7,11,125,8,FossaSat-2E8,AtiStation-OK1FWG-DJ6OI_430MHZ-DH0RN_de_jena-PD7HW_01-GS_Immenreuth-mmad-DF5TT-DL1VED_TINYGS-TGS_F4ECA-PD0PHA_uhf-DM7RM-DJ2AG_433_GS1-R2FAL_GS-NSO_Kloda-Slovak_GS1-HOTTI_GS-HA1ADM-WISeKey-DL2TW-Brysac_GS01-HA1GBR-DE_72116_433-IZ7BOJ-IV3IHD_E32-SPORADIC_RC3W-WaldperlachFabi-
158,93,401.7,11,125,8,FossaSat-2E8,DE_72116_433-OK1FWG-DB7FS_3-MVL01-DM8MH-PD7HW_01-DL1VED_TINYGS-JD6RO-DD8PL-HB9BB-Rockenhausen_DK5WT-Mikrowelle_2-H3s_shitty_GS-HA7EO-Fein1-FanThomasWinti-GS2_DL4INA-PE2BZnr1-DL8HBC_1-DL2TW-HOTTI_GS-ON5CMB_433-DG1PSI-IK1ICF-F5VMH-DO6GZ_GroundStation_433-DG1EAD-DF5TT-ZeuthenTinyGS-OE7SPI-F1TKE-PD0PHA_uhf-HB9TPR_GS_Sat_1-SQ3DVQ-mac2_GS2-IZ1HMT-YT1XN-OE6EUR13-G8SVU_TINYGS-DK0ANT-IU3POA_2-TGS_F4ECA-DG5NET_Groundstation-vliss1-IZ1DSJ-IK8SUT-HG1DFL-IW2CLJ_Custom_433MHz-Avaeya_Villa-DG2SAX-NSO_Kloda-Black_GS1-DL2IE-DM7RM-HA3GB-Vyizis-tbeam433-M0WVE_433a_dipole-HB9HEY-MANC2-DG4SN-Opendata4all-DE5RBVgs_4-G7RIK_433-IZ7BOJ-HA1ADM-WISeKey-DF5TTx-IV3IHD_E32-DG6DXG-m1evn_tgs-DF1XC_TinyGS-ES8TJM_GS-Paulbel-DK2DB_2-DJ2DS-SP3MCY-OE6ISP_3-WaldperlachFabi-AtiStation-ON7XX-SP7THR-SNFinspired2023-HA1GBR-TinyGS_OE3RQF_433MHz-IZ1KJV_1-SM5RBJ_4-IW3IPS-F62766-GS_Immenreuth-DE5RBVgs-DJ6OI_430MHZ-Brysac_GS01-
158,35,401.7,11,125,8,FossaSat-2E8,OK1FWG-mmad-DG2SAX-DL2LUX-DJ6OI_430MHZ-DreamCatcher433-GS_Immenreuth-DL2TW-DreamCatcher401-TinyGS_OE3RQF_433MHz-Jimmys_GS2-tbeam433-UT5UUV-R2FAL_GS-F8CND_TBeam_430M_1-ES8TJM_GS-13TH769_433-SA3ARQ-SPORADIC_RA3WRK-DJ2AG_433_GS1-Slovak_GS1-walcz_tinygs_648-Brysac_GS02-SP2JP_12-OH6MQM-NSO_Kloda-Ebski_TinyGS-DE_72116_433-SP3MCY-AtiStation-SM5YZB_dev-SNFinspired2023-SM5RBJ_4-DJ2DS-HA1GBR-
158,10,401.7,11,125,8,FossaSat-2E8,Agios_Nikon-IZ7BOJ-Iapetos401-TA2SKY-TB2HSI-Iapetos-TA2VG-TA1SLA-LZ_TX_SAT_REC-Iapetos433-
158,13,401.7,11,125,8,FossaSat-2E8,RTFD090H-Kingston_WA_433-AB9XC-SSF_KN6UBQ_04-SSF_TinyGS_01-SSF_TinyGS_02-Six_Systems_433mhz-W6LHI_433Mhz_2-NJ6E_70cm-KG0D2_Eggbeater-KG0D_3-N0MEN-KG0D-
158,19,401.7,11,125,8,FossaSat-2E8,KG4EUF_433_T_1-VE3TTU_4-w2grk-N1GMJ-N2ACQ_1-ve3gtc_TinyGS-TinyGS_DECLECTIX_002-JAB_433-W9TTY-NWO_GS1-KA8YES-AT90TinyGS0-CWVTinyGS2-WD9HGO_433-Sierra18-TinyGS_WQ5O-K0IDT_433-W9ETC_GS1-TinyGSGuy_433-
158,27,401.7,11,125,8,FossaSat-2E8,KA8YES-T_CYHM16-N4VSD-N1GMJ-TinyGS_DECLECTIX_002-k6aws_tg_1-WA4EFH-N2ACQ_1-W9ETC_GS1-N3TWI_433-KC0EFC_433MHz_02-NWO_GS1-TinyGSGuy_433-W9RDA-WesternLoudounGS-Wheezs-N3CX_TinyGS-K0IDT_433-Sierra18-MejakTinyGS433-PCFL-AT90TinyGS0-ve3gtc_TinyGS-KG4EUF_433_T_1-NoMoney_TinyGS-NU3E_433_2-CWVTinyGS2-
158,24,401.7,11,125,8,FossaSat-2E8,N3TWI_433-KB1PVH-WeareGS-N1ZKO_433-N1ZKO_433_2-LowellMa-N2ACQ_1-T_CYHM16-LowellMaTest-N1IHL-KA8YES-WesternLoudounGS-OTGS_433Mhz-RHOD1_TinyGS433-WD9HGO_433-N1GMJ-greenmtn-KG4EUF_433_T_1-TinyGS_DECLECTIX_002-KF1D_433_1-ve3gtc_TinyGS-K0IDT_433-NWO_GS1-AT90TinyGS0-
158,18,401.7,11,125,8,FossaSat-2E8,w2grk-KB1PVH-N1ZKO_433-N1IHL-N1ZKO_433_2-N1GMJ-ve3gtc_TinyGS-KG4EUF_433_T_1-KF1D_433_1-TinyGS_DECLECTIX_002-Ghost402_433-VE2KBS-N2ACQ_1-KA8YES-N3CX_TinyGS-greenmtn-KC3JUG-NU3E_433_2-
158,3,401.7,11,125,8,FossaSat-2E8,Wak_Mid-9W2RUT_TinyGS-9M2YOT_GroundStation-
158,3,401.7,11,125,8,FossaSat-2E8,YB2ECG-YC1SCC-YD2CLX-
158,3,401.7,11,125,8,FossaSat-2E8,LU5HE_Q-Jacinta_Sunrise-Hallelujah-
158,3,401.7,11,125,8,FossaSat-2E8,LU5HE_Q-LVS_433-AdTechSJDC-
158,12,401.7,11,125,8,FossaSat-2E8,N4VSD-WA4EFH-W9ETC_GS1-k5qxj_1-WesternLoudounGS-KB5SQG-KC0EFC_433MHz-TinyGSGuy_433-W5AUG_GS433-N2ACQ_1-AT90TinyGS0-KD5WEK-
158,2,401.7,11,125,8,FossaSat-2E8,NHQ_SAT-Wak_Mid-
158,1,401.7,11,125,8,FossaSat-2E8,Wak_Mid-
158,2,401.7,11,125,8,FossaSat-2E8,JH1HNB2-exJH3VSR-
158,2,401.7,11,125,8,FossaSat-2E8,JL_ESL_01-Queenscliffe-
158,10,401.7,11,125,8,FossaSat-2E8,GosfordHill_1-VK1BF-VK2PET_Discone_East-Vk2pet_E4-VK3FRV-Yarrabee-Gladesville_AU_Tiny_GS_2-Wombat-Queenscliffe-JL_ESL_01-
158,7,401.7,11,125,8,FossaSat-2E8,Gladesville_AU_Tiny_GS_2-VK2PY_2-Vk2pet_E4-VK2PET_Discone_East-Yarrabee-VK3FRV-JL_ESL_01-
158,1,401.7,11,125,8,FossaSat-2E8,AlbertJenks-
158,4,401.7,11,125,8,FossaSat-2E8,ALKBBS4-RaglanGround433-MacChat433-Rakino-
158,1,401.7,11,125,8,FossaSat-2E8,DJ2DS-
500,1,437.2,9,125,5,FEES,xaymacan_tinygs_433-
500,3,437.2,9,125,5,FEES,KK4XZ_433_2-TinyGSGuy_433-xaymacan_tinygs_433-
500,15,437.2,9,125,5,FEES,VA2ZAC-LowellMa-W9ETC_GS1-Wigm2022-VA3CZK-k6aws_tg_1-K4CWF_1-KK4XZ_433_2-ve3gtc_TinyGS-WesternLoudounGS-N2ACQ_1-KG4EUF_433_T_1-KF1D_433_1-CWVTinyGS2-KM4CQX_2-
500,17,437.2,9,125,5,FEES,w2grk-LowellMaTest-LowellMa-WesternLoudounGS-N1IHL-N1GMJ-KG4EUF_433_T_1-KI2D-LL_433-TinyGS_DECLECTIX_002-W9ETC_GS1-KK4XZ_433_2-CWVTinyGS2-greenmtn-TinyGSGuy_433-PCFL-KF1D_433_1-
500,14,437.2,9,125,5,FEES,w2grk-KB1PVH-N1ZKO_433_2-WeareGS-VE2KBS-N1GMJ-LowellMaTest-VA2EC-LowellMa-TinyGS_DECLECTIX_002-KA1SRS_433-N2ACQ_1-N1IHL-KF1D_433_1-
500,16,437.2,9,125,5,FEES,OX3HI_1-VE2KBS-WeareGS-MejakTinyGS433-ve3gtc_TinyGS-TinyGS_DECLECTIX_002-VA2ZAC-N1GMJ-KB1PVH-VE3TTU_4-VA3CZK-VA2EC-greenmtn-N3CX_TinyGS-N2ACQ_1-Ghost402_433-
500,2,437.2,9,125,5,FEES,OX3HI_1-ve3gtc_TinyGS-
500,1,437.2,9,125,5,FEES,OX3HI_1-
500,1,437.2,9,125,5,FEES,OX3HI_1-
500,1,437.2,9,125,5,FEES,R8ACZ-
500,1,437.2,9,125,5,FEES,R8ACZ-
500,1,437.2,9,125,5,FEES,HS6NDK_STI-
500,5,437.2,9,125,5,FEES,RDC_TinyGS-HS0NNU_GS-TEV_Tu-HS6NDK_GS-TEV_Joke-
500,5,437.2,9,125,5,FEES,RMPMLG-Wak_Mid-NHQ_SAT-YC1SCC-Dronie_GS09-
500,2,437.2,9,125,5,FEES,NHQ_SAT-Wak_Mid-
500,2,437.2,9,125,5,FEES,OzQube_TinyGS_433-VK6CRO_GS-
500,2,437.2,9,125,5,FEES,TinyGSPerth_VK6TBB-OzQube_TinyGS_433-
500,1,437.2,9,125,5,FEES,LW2DYB-
500,1,437.2,9,125,5,FEES,LU5HE_Q-
500,1,437.2,9,125,5,FEES,ZP4KFX_433MHz-
500,1,437.2,9,125,5,FEES,ZP4KFX_433MHz-
500,1,437.2,9,125,5,FEES,Rafael_Augusto-
500,1,437.2,9,125,5,FEES,Rafael_Augusto-
500,1,437.2,9,125,5,FEES,MeteoSBH-
500,1,437.2,9,125,5,FEES,OX3HI_1-
500,1,437.2,9,125,5,FEES,OX3HI_1-
500,2,437.2,9,125,5,FEES,EI5IN-OX3HI_1-
500,1,437.2,9,125,5,FEES,Helgeland_01-
500,4,437.2,9,125,5,FEES,ZR6DCP-ZR6LJK_KG43OM_433TinyGS-ZS6GC_433_TinyGS1-ZS6KNA-
500,2,437.2,9,125,5,FEES,ZS6GC_433_TinyGS1-ZS6AAG-
500,1,437.2,9,125,5,FEES,TA2DOZ_MURAT-
500,3,437.2,9,125,5,FEES,TA2DOZ_MURAT-No3ffx-TA2VG-
500,1,437.2,9,125,5,FEES,SPORADIC_RC3W-
500,7,437.2,9,125,5,FEES,ES8TJM_GS-SPORADIC_RA3WRK-UB4LCW_mobile-ES8AT_GS-YL3CT_Imants-R2SCN_GS-SPORADIC_RC3W-
500,2,437.2,9,125,5,FEES,SPORADIC_RA3WRK-SPORADIC_RC3W-
500,1,437.2,9,125,5,FEES,R8ACZ-
500,2,437.2,9,125,5,FEES,NJ6E_70cm-TGS_KJ6ZGI-
500,2,437.2,9,125,5,FEES,HZ1AM-MuthannaTGS-
500,1,437.2,9,125,5,FEES,HZ1AM-
500,1,437.2,9,125,5,FEES,R8ACZ-
500,1,437.2,9,125,5,FEES,R8ACZ-
500,4,437.2,9,125,5,FEES,AB9XC-K7AGE-TingGS_dsplice1-KG0D-
500,11,437.2,9,125,5,FEES,RTFD090H-VE7VDN_STATION1-RTJ14H-NJ6E_70cm-W6LHI_433Mhz-KJ7NUX-AB9XC-TingGS_dsplice1-Kingston_WA_433-KG0D2_Eggbeater-KG0D_3-
500,12,437.2,9,125,5,FEES,K0VVV_731-Hillsboro_Oregon_Airport-RTFD090H-N0MEN-SSF_TinyGS_01-NJ6E_70cm-AK7A-TGS_KJ6ZGI-KG0D-TingGS_dsplice1-AB9XC-KG0D2_Eggbeater-
500,8,437.2,9,125,5,FEES,N0URB_1-TGS_KJ6ZGI-SSF_KN6UBQ_03-SSF_TinyGS_02-K0VVV_731-NJ6E_70cm-Kingston_WA_433-K9JM_tinyGS-
500,2,437.2,9,125,5,FEES,KK6NOWPD-KB5ZUR-
500,4,437.2,9,125,5,FEES,ve3gtc_TinyGS-VE2KBS-VA2ZAC-KA9WAP-
500,17,437.2,9,125,5,FEES,WeareGS-KB1PVH-N1GMJ-N1IHL-VA2ZAC-ve3gtc_TinyGS-VE3TTU_4-N2ACQ_1-LowellMa-LowellMaTest-VA3CZK-N1ZKO_433_2-NWO_GS1-NoMoney_TinyGS-KB4YTM-KF1D_433_1-AT90TinyGS0-
500,18,437.2,9,125,5,FEES,N1IHL-WeareGS-KB1PVH-N1GMJ-N2ACQ_1-ve3gtc_TinyGS-WesternLoudounGS-N8FTL_TinyGS-VA3CZK-K4CWF_1-NoMoney_TinyGS-W9ETC_GS1-Ghost402_433-KB4YTM-NWO_GS1-N3CX_TinyGS-KF1D_433_1-VE2KBS-
500,2,437.2,9,125,5,FEES,N1GMJ-ve3gtc_TinyGS-
500,1,437.2,9,125,5,FEES,MeteoSBH-
500,1,437.2,9,125,5,FEES,Rafael_Augusto-
500,1,437.2,9,125,5,FEES,Rafael_Augusto-
500,1,437.2,9,125,5,FEES,Rafael_Augusto-
500,2,437.2,9,125,5,FEES,RDC_TinyGS-TEV_Tu-
500,2,437.2,9,125,5,FEES,TingGS_dsplice1-KG0D-
500,1,437.2,9,125,5,FEES,JL_ESL_01-
500,3,437.2,9,125,5,FEES,Yarrabee-JL_ESL_01-OzQube_TinyGS_433-
500,1,437.2,9,125,5,FEES,VK4NB-
500,1,437.2,9,125,5,FEES,JH1HNB2-
500,1,437.2,9,125,5,FEES,7J1AJH-
500,1,437.2,9,125,5,FEES,OX3HI_1-
500,1,437.2,9,125,5,FEES,OX3HI_1-
500,1,437.2,9,125,5,FEES,EA3GKP_Taucho-
500,1,437.2,9,125,5,FEES,EA3GKP_Taucho-
500,2,437.2,9,125,5,FEES,NewportTinyGS-JL_ESL_01-
500,6,437.2,9,125,5,FEES,Yarrabee-NewportTinyGS-GosfordHill_1-NNEmelbourneAUS-JL_ESL_01-Wombat-
500,11,437.2,9,125,5,FEES,GosfordHill_1-CRAGGY_AU-MacChat433-Yarrabee-VK2PY_1-NewportTinyGS-YowieTech_Sydney-Gladesville_AU_Tiny_GS_2-VK2GTH_TinyGS_433MHz-JL_ESL_01-VK1BF-
500,10,437.2,9,125,5,FEES,MacChat433-Yarrabee-NewportTinyGS-GosfordHill_1-VK2GTH_TinyGS_433MHz-VK1BF-NNEmelbourneAUS-VK2PY_2-VK7UTE-VK4NB-
500,8,437.2,9,125,5,FEES,MacChat433-wb_qld_au_tinygs-Gladesville_AU_Tiny_GS_2-Yarrabee-VK2GTH_TinyGS_433MHz-VK2PY_2-VK7UTE-VK4NB-
500,1,437.2,9,125,5,FEES,MacChat433-
500,1,437.2,9,125,5,FEES,OX3HI_1-
500,16,437.2,9,125,5,FEES,F6OBT-DJ2DS-DH6SC_11-Pembs01-G8JFX-Avaeya_Villa-G8SVU_TINYGS-F4AJE-F21467-EA4LE_TGS1-GroundStation_RIOJA-F4IXVqfh435a-EA1AWV-EA5WA_QFH_LNA-3StepLex-F62766-
800,1,436.895,8,62.5,6,Polytech_Universe-1,ve3gtc_TinyGS-
800,2,436.895,8,62.5,6,Polytech_Universe-1,ve3gtc_TinyGS-N1GMJ-
800,2,436.895,8,62.5,6,Polytech_Universe-1,ve3gtc_TinyGS-N1GMJ-
800,5,436.895,8,62.5,6,Polytech_Universe-1,TwinHillFarm433-Queenscliffe-Wombat-JL_ESL_01-NNEmelbourneAUS-
800,4,436.895,8,62.5,6,Polytech_Universe-1,TwinHillFarm433-Queenscliffe-JL_ESL_01-NNEmelbourneAUS-
800,3,436.895,8,62.5,6,Polytech_Universe-1,JL_ESL_01-TwinHillFarm433-NNEmelbourneAUS-
800,3,436.895,8,62.5,6,Polytech_Universe-1,NNEmelbourneAUS-TwinHillFarm433-JL_ESL_01-
800,4,436.895,8,62.5,6,Polytech_Universe-1,TwinHillFarm433-NNEmelbourneAUS-JL_ESL_01-Queenscliffe-
800,1,436.895,8,62.5,6,Polytech_Universe-1,EA3GKP_Taucho-
800,1,436.895,8,62.5,6,Polytech_Universe-1,F6BTP-
2000,12,436.703,10,250,5,Norbi,NSO_Kloda-IOJAABRO-SP7THR_TinyGS-HB9HEY-R2ALA-SPORADIC_RA3WRK-ES8TJM_GS-R2ALA_2-TinyGS_OE3RQF_433MHz-SPORADIC_RC3W-R2SCN_GS-EW7SA-
2000,6,436.703,10,250,5,Norbi,SPORADIC_RC3W-ES8TJM_GS-TA1SLA-RISE70_1-NSO_Kloda-EW7SA-
2000,6,436.703,10,250,5,Norbi,SPORADIC_RA3WRK-SPORADIC_RC3W-TeacDance_GS-ES8TJM_GS-RA3TOX_mobile-RA3TOX-
2000,1,436.703,10,250,5,Norbi,NJ6E_70cm-
2000,2,436.703,10,250,5,Norbi,HZ1AM-MuthannaTGS-
2000,1,436.703,10,250,5,Norbi,R8ACZ-
2000,1,436.703,10,250,5,Norbi,R8ACZ-
2000,2,436.703,10,250,5,Norbi,RTFD090H-VE6MHM-
2000,11,436.703,10,250,5,Norbi,RTFD090H-AK7A-VOneHJP-SSF_TinyGS_01-AB9XC-KJ7NUX-VE7VDN_STATION1-KG0D_3-KG0D2_Eggbeater-KG0D-N0MEN-
2000,13,436.703,10,250,5,Norbi,KJ7NUX-RTFD090H-SSF_TinyGS_02-SSF_KN6UBQ_04-Tacoma433alt-TGS_KJ6ZGI-Pacifica_KN6UJV_02-AB9XC-NJ6E_70cm-SSF_TinyGS_01-KG0D-AC0GD_GS433-Kingston_WA_433-
2000,14,436.703,10,250,5,Norbi,WB5SVE_433-W6LHI_433Mhz-SSF_KN6UBQ_04-KK6NOWPD-TGS_KJ6ZGI-KJ7NUX-RTFD090H-K0VVV_731-K9JM_tinyGS-K7AGE-AB9XC-KG0D-SSF_TinyGS_01-Kingston_WA_433-
2000,1,436.703,10,250,5,Norbi,TingGS_dsplice1-
2000,15,436.703,10,250,5,Norbi,JAB_433-VE2LPW-WD9HGO_433-Wheezs-K4CWF_1-W6IR-NWO_GS1-Sierra18-ve3gtc_TinyGS-N8FTL_TinyGS-KA9WAP-W9TTY2-N0RSB-TinyGS_WQ5O-CWVTinyGS2-
2000,21,436.703,10,250,5,Norbi,WesternLoudounGS-LL_433-k6aws_tg_1-KB1PVH-AT90TinyGS0-KC0EFC_433MHz-NWO_GS1-W6IR-KI2D-KC0EFC_433MHz_02-VA3CZK-N4VSD-VE3TTU_4-ve3gtc_TinyGS-K4CWF_1-W9RDA-KB4YTM-N2ACQ_1-Ghost402_433-WB5SVE_433_2-KM4CQX_2-
2000,2,436.703,10,250,5,Norbi,W9ETC_GS1-KD5WEK-
2000,2,436.703,10,250,5,Norbi,ZP4KFX_433MHz-Santiago_CE3SNA-
2000,2,436.703,10,250,5,Norbi,Santiago_CE3SNA-LU5HE_Q-
2000,1,436.703,10,250,5,Norbi,NHQ_SAT-
2000,3,436.703,10,250,5,Norbi,NHQ_SAT-YC1SCC-JTS78-
2000,4,436.703,10,250,5,Norbi,Wak_Mid-JTS78-TEV_Tu-Dronie_GS09-
2000,5,436.703,10,250,5,Norbi,YC1SCC-Wak_Mid-TEV_Joke-TEV_Tu-HS6NDK_GS-
2000,3,436.703,10,250,5,Norbi,TEV_Joke-Wak_Mid-BX1AD-
2000,4,436.703,10,250,5,Norbi,TEV_Joke-BX1AD-Sunnystation-TEV_Tu-
2000,3,436.703,10,250,5,Norbi,BX1AD-Sunnystation-BHVHY0-
2000,1,436.703,10,250,5,Norbi,OX3HI_1-
2000,3,436.703,10,250,5,Norbi,VA2ZAC-N1GMJ-greenmtn-
2000,9,436.703,10,250,5,Norbi,KB1PVH-VA2EC-VE3TTU_4-Ghost402_433-OTGS_433Mhz-VE2KBS-N1GMJ-Hopkinton_GS-ve3gtc_TinyGS-
2000,14,436.703,10,250,5,Norbi,WeareGS-N1ZKO_433_2-N1GMJ-N2ACQ_1-N3CX_TinyGS-KA8YES-K4CWF_1-MejakTinyGS433-ve3gtc_TinyGS-KB1PVH-Hopkinton_GS-N1IHL-KF1D_433_1-KB4YTM-
2000,3,436.703,10,250,5,Norbi,ve3gtc_TinyGS-WeareGS-w2grk-
2000,1,436.703,10,250,5,Norbi,MeteoSBH-
2000,1,436.703,10,250,5,Norbi,Rafael_Augusto-
2000,3,436.703,10,250,5,Norbi,IndoorTech_Station-SIMEPAR2-ZP4KFX_433MHz-
2000,6,436.703,10,250,5,Norbi,PP5FMM-PU3XGS_NH_RS_BR-SIMEPAR2-PU3XGS-ZP4KFX_433MHz-LW2DYB-
2000,10,436.703,10,250,5,Norbi,LU5HE_Q-PP5FMM-AdTechSJDC-LVS_433-Ros-SIMEPAR2-PU3XGS_NH_RS_BR-PU3XGS-LW2DTZ-ZP4KFX_433MHz-
2000,2,436.703,10,250,5,Norbi,PU3XGS_NH_RS_BR-LW2DTZ-
2000,1,436.703,10,250,5,Norbi,PP5AMP-
2000,2,436.703,10,250,5,Norbi,OzQube_TinyGS_433-TinyGSPerth_VK6TBB-
2000,19,436.703,10,250,5,Norbi,KB1PVH-WeareGS-N1IHL-N1GMJ-TinyGS_WQ5O-TinyGS_DECLECTIX_002-VA3CZK-ve3gtc_TinyGS-RHOD1_TinyGS433-KG4EUF_433_T_1-KA9WAP-K0IDT_433-KE0JTS-Ghost402_433-NWO_GS1-KB4YTM-CWVTinyGS2-greenmtn-KF1D_433_1-
2000,6,436.703,10,250,5,Norbi,OX3HI_1-VE3TTU_4-N1GMJ-VA3CZK-VA2ZAC-ve3gtc_TinyGS-
2000,1,436.703,10,250,5,Norbi,OX3HI_1-
2000,1,436.703,10,250,5,Norbi,OX3HI_1-
2000,1,436.703,10,250,5,Norbi,OX3HI_1-
2000,2,436.703,10,250,5,Norbi,JTS78-YD2CLX-
2000,3,436.703,10,250,5,Norbi,YB2ECG-NHQ_SAT-YD2CLX-
2000,2,436.703,10,250,5,Norbi,YD2CLX-NHQ_SAT-
2000,3,436.703,10,250,5,Norbi,VK6CRO_GS-OzQube_TinyGS_433-TinyGSPerth_VK6TBB-
2000,3,436.703,10,250,5,Norbi,OzQube_TinyGS_433-TinyGSPerth_VK6TBB-VK6BI_BH_433_TinyGS-
